date,lat,lon,co,,,
07/02/2018 10:48:09,19.33505,-99.18441667,2.264,,,
07/02/2018 10:48:10,19.33505,-99.1844,2.321,,,
07/02/2018 10:48:11,19.33505,-99.18438333,2.378,,,
07/02/2018 10:48:12,19.33506667,-99.18436667,2.435,,,
07/02/2018 10:48:13,19.33506667,-99.18435,2.493,,,
07/02/2018 10:48:14,19.33506667,-99.18433333,2.550,,,
07/02/2018 10:48:15,19.33506667,-99.18431667,2.607,,,
07/02/2018 10:48:16,19.33506667,-99.1843,2.664,,,
07/02/2018 10:48:17,19.33506667,-99.1843,2.722,,,
07/02/2018 10:48:18,19.33506667,-99.18428333,2.779,,,
07/02/2018 10:48:19,19.33506667,-99.18426667,2.799,,,
07/02/2018 10:48:20,19.33506667,-99.18425,2.819,,,
07/02/2018 10:48:21,19.33506667,-99.18423333,2.839,,,
07/02/2018 10:48:22,19.33506667,-99.18423333,2.859,,,
07/02/2018 10:48:23,19.33506667,-99.18421667,2.880,,,
07/02/2018 10:48:24,19.33506667,-99.1842,2.900,,,
07/02/2018 10:48:25,19.33506667,-99.18418333,2.920,,,
07/02/2018 10:48:26,19.33506667,-99.18418333,2.940,,,
07/02/2018 10:48:27,19.33508333,-99.18416667,2.960,,,
07/02/2018 10:48:28,19.33508333,-99.18415,2.980,,,
07/02/2018 10:48:29,19.33508333,-99.18413333,3.001,,,
07/02/2018 10:48:30,19.3351,-99.18411667,3.021,,,
07/02/2018 10:48:31,19.3351,-99.1841,3.041,,,
07/02/2018 10:48:32,19.3351,-99.1841,3.061,,,
07/02/2018 10:48:33,19.3351,-99.18406667,3.081,,,
07/02/2018 10:48:34,19.3351,-99.18405,3.101,,,
07/02/2018 10:48:35,19.3351,-99.18403333,3.122,,,
07/02/2018 10:48:36,19.3351,-99.18401667,3.142,,,
07/02/2018 10:48:37,19.3351,-99.184,3.162,,,
07/02/2018 10:48:38,,,3.182,,,
07/02/2018 10:48:39,19.3351,-99.18398333,3.202,,,
07/02/2018 10:48:40,19.3351,-99.18398333,3.222,,,
07/02/2018 10:48:41,19.33511667,-99.18396667,3.243,,,
07/02/2018 10:48:42,19.33511667,-99.18395,3.263,,,
07/02/2018 10:48:43,19.33511667,-99.18393333,3.283,,,
07/02/2018 10:48:44,19.33511667,-99.18391667,3.303,,,
07/02/2018 10:48:45,19.33511667,-99.1839,3.323,,,
07/02/2018 10:48:46,19.33511667,-99.1839,3.343,,,
07/02/2018 10:48:47,19.33511667,-99.18388333,3.364,,,
07/02/2018 10:48:48,19.33511667,-99.18386667,3.384,,,
07/02/2018 10:48:49,19.33511667,-99.18385,3.384,,,
07/02/2018 10:48:50,19.33511667,-99.18383333,3.384,,,
07/02/2018 10:48:51,19.33511667,-99.18381667,3.384,,,
07/02/2018 10:48:52,19.33511667,-99.1838,3.384,,,
07/02/2018 10:48:53,19.33513333,-99.18378333,3.384,,,
07/02/2018 10:48:54,19.33513333,-99.18376667,3.384,,,
07/02/2018 10:48:55,19.33513333,-99.18375,3.384,,,
07/02/2018 10:48:56,19.33513333,-99.18373333,3.384,,,
07/02/2018 10:48:57,19.33515,-99.18371667,3.384,,,
07/02/2018 10:48:58,19.33515,-99.1837,3.384,,,
07/02/2018 10:48:59,19.33515,-99.18368333,3.384,,,
07/02/2018 10:49:00,19.33515,-99.18366667,3.384,,,
07/02/2018 10:49:01,19.33515,-99.18365,3.384,,,
07/02/2018 10:49:02,19.33515,-99.18363333,3.384,,,
07/02/2018 10:49:03,19.33516667,-99.18361667,3.384,,,
07/02/2018 10:49:04,19.33516667,-99.1836,3.384,,,
07/02/2018 10:49:05,19.33516667,-99.18358333,3.384,,,
07/02/2018 10:49:06,19.33516667,-99.18356667,3.384,,,
07/02/2018 10:49:07,19.33515,-99.18355,3.384,,,
07/02/2018 10:49:08,19.33515,-99.18355,3.384,,,
07/02/2018 10:49:09,19.33515,-99.18355,3.384,,,
07/02/2018 10:49:10,19.33515,-99.18353333,3.384,,,
07/02/2018 10:49:11,19.33515,-99.18353333,3.384,,,
07/02/2018 10:49:12,19.33515,-99.18351667,3.384,,,
07/02/2018 10:49:13,19.33516667,-99.18351667,3.384,,,
07/02/2018 10:49:14,19.33516667,-99.1835,3.384,,,
07/02/2018 10:49:15,19.33516667,-99.18348333,3.384,,,
07/02/2018 10:49:16,19.33516667,-99.18346667,3.384,,,
07/02/2018 10:49:17,19.33518333,-99.18345,3.384,,,
07/02/2018 10:49:18,19.33518333,-99.18343333,3.384,,,
07/02/2018 10:49:19,19.33518333,-99.18341667,3.327,,,
07/02/2018 10:49:20,19.33518333,-99.18338333,3.270,,,
07/02/2018 10:49:21,19.33518333,-99.18336667,3.213,,,
07/02/2018 10:49:22,19.33518333,-99.18335,3.156,,,
07/02/2018 10:49:23,19.33516667,-99.18333333,3.099,,,
07/02/2018 10:49:24,19.33516667,-99.18331667,3.042,,,
07/02/2018 10:49:25,19.33518333,-99.1833,2.985,,,
07/02/2018 10:49:26,19.33518333,-99.18328333,2.928,,,
07/02/2018 10:49:27,19.33518333,-99.18326667,2.871,,,
07/02/2018 10:49:28,19.33518333,-99.18325,2.814,,,
07/02/2018 10:49:29,19.3352,-99.18323333,2.757,,,
07/02/2018 10:49:30,19.3352,-99.18321667,2.700,,,
07/02/2018 10:49:31,19.3352,-99.1832,2.643,,,
07/02/2018 10:49:32,19.3352,-99.18318333,2.586,,,
07/02/2018 10:49:33,19.3352,-99.18316667,2.529,,,
07/02/2018 10:49:34,19.3352,-99.18316667,2.472,,,
07/02/2018 10:49:35,19.33521667,-99.18315,2.415,,,
07/02/2018 10:49:36,19.33521667,-99.18313333,2.358,,,
07/02/2018 10:49:37,19.33521667,-99.18311667,2.301,,,
07/02/2018 10:49:38,19.33523333,-99.1831,2.244,,,
07/02/2018 10:49:39,19.33523333,-99.18308333,2.187,,,
07/02/2018 10:49:40,19.33525,-99.18306667,2.130,,,
07/02/2018 10:49:41,19.33525,-99.18305,2.073,,,
07/02/2018 10:49:42,19.33525,-99.18303333,2.016,,,
07/02/2018 10:49:43,19.33525,-99.18303333,1.959,,,
07/02/2018 10:49:44,19.33525,-99.18301667,1.902,,,
07/02/2018 10:49:45,19.33525,-99.183,1.845,,,
07/02/2018 10:49:46,19.33525,-99.18298333,1.788,,,
07/02/2018 10:49:47,19.33525,-99.18296667,1.731,,,
07/02/2018 10:49:48,19.33525,-99.18295,1.674,,,
07/02/2018 10:49:49,19.33525,-99.18295,1.722,,,
07/02/2018 10:49:50,19.33525,-99.18293333,1.771,,,
07/02/2018 10:49:51,19.33525,-99.18291667,1.819,,,
07/02/2018 10:49:52,19.33523333,-99.1829,1.868,,,
07/02/2018 10:49:53,19.33523333,-99.18288333,1.916,,,
07/02/2018 10:49:54,19.33523333,-99.18286667,1.965,,,
07/02/2018 10:49:55,19.33521667,-99.18285,2.014,,,
07/02/2018 10:49:56,19.33521667,-99.18285,2.062,,,
07/02/2018 10:49:57,19.33521667,-99.18283333,2.111,,,
07/02/2018 10:49:58,19.3352,-99.18281667,2.159,,,
07/02/2018 10:49:59,19.3352,-99.18281667,2.208,,,
07/02/2018 10:50:00,19.3352,-99.1828,2.256,,,
07/02/2018 10:50:01,19.3352,-99.1828,2.305,,,
07/02/2018 10:50:02,19.33518333,-99.1828,2.354,,,
07/02/2018 10:50:03,19.33518333,-99.18278333,2.402,,,
07/02/2018 10:50:04,19.33518333,-99.18278333,2.451,,,
07/02/2018 10:50:05,19.33518333,-99.18276667,2.499,,,
07/02/2018 10:50:06,19.33518333,-99.18276667,2.548,,,
07/02/2018 10:50:07,19.33518333,-99.18275,2.596,,,
07/02/2018 10:50:08,19.33516667,-99.18273333,2.645,,,
07/02/2018 10:50:09,19.33516667,-99.18273333,2.693,,,
07/02/2018 10:50:10,19.33516667,-99.18271667,2.742,,,
07/02/2018 10:50:11,19.33515,-99.1827,2.791,,,
07/02/2018 10:50:12,19.33515,-99.18268333,2.839,,,
07/02/2018 10:50:13,19.33515,-99.18266667,2.888,,,
07/02/2018 10:50:14,19.33515,-99.18266667,2.936,,,
07/02/2018 10:50:15,19.33515,-99.18265,2.985,,,
07/02/2018 10:50:16,19.33513333,-99.18263333,3.033,,,
07/02/2018 10:50:17,19.33513333,-99.18263333,3.082,,,
07/02/2018 10:50:18,19.33513333,-99.18261667,3.131,,,
07/02/2018 10:50:19,19.33511667,-99.1826,3.131,,,
07/02/2018 10:50:20,19.33511667,-99.18258333,3.131,,,
07/02/2018 10:50:21,19.33511667,-99.18256667,3.131,,,
07/02/2018 10:50:22,19.33511667,-99.18256667,3.131,,,
07/02/2018 10:50:23,19.3351,-99.18255,3.131,,,
07/02/2018 10:50:24,19.3351,-99.18253333,3.131,,,
07/02/2018 10:50:25,19.3351,-99.18253333,3.131,,,
07/02/2018 10:50:26,19.3351,-99.18251667,3.131,,,
07/02/2018 10:50:27,19.3351,-99.18251667,3.131,,,
07/02/2018 10:50:28,19.3351,-99.1825,3.131,,,
07/02/2018 10:50:29,19.3351,-99.18248333,3.131,,,
07/02/2018 10:50:30,19.3351,-99.18248333,3.131,,,
07/02/2018 10:50:31,19.3351,-99.18246667,3.131,,,
07/02/2018 10:50:32,19.3351,-99.18245,3.131,,,
07/02/2018 10:50:33,19.33508333,-99.18243333,3.131,,,
07/02/2018 10:50:34,19.33508333,-99.18243333,3.131,,,
07/02/2018 10:50:35,19.33508333,-99.18241667,3.131,,,
07/02/2018 10:50:36,19.33508333,-99.18241667,3.131,,,
07/02/2018 10:50:37,19.33508333,-99.1824,3.131,,,
07/02/2018 10:50:38,19.33506667,-99.18238333,3.131,,,
07/02/2018 10:50:39,19.33508333,-99.18236667,3.131,,,
07/02/2018 10:50:40,19.33508333,-99.18235,3.131,,,
07/02/2018 10:50:41,19.33508333,-99.18233333,3.131,,,
07/02/2018 10:50:42,19.33508333,-99.18231667,3.131,,,
07/02/2018 10:50:43,19.33506667,-99.1823,3.131,,,
07/02/2018 10:50:44,19.33506667,-99.1823,3.131,,,
07/02/2018 10:50:45,19.33506667,-99.18228333,3.131,,,
07/02/2018 10:50:46,19.33506667,-99.18226667,3.131,,,
07/02/2018 10:50:47,19.33505,-99.18226667,3.131,,,
07/02/2018 10:50:48,19.33505,-99.18225,3.131,,,
07/02/2018 10:50:49,19.33505,-99.18225,3.074,,,
07/02/2018 10:50:50,19.33505,-99.18223333,3.017,,,
07/02/2018 10:50:51,19.33505,-99.18221667,2.960,,,
07/02/2018 10:50:52,19.33505,-99.18221667,2.903,,,
07/02/2018 10:50:53,19.33503333,-99.1822,2.847,,,
07/02/2018 10:50:54,19.33503333,-99.18218333,2.790,,,
07/02/2018 10:50:55,19.33503333,-99.18216667,2.733,,,
07/02/2018 10:50:56,19.33503333,-99.18216667,2.676,,,
07/02/2018 10:50:57,19.33503333,-99.18215,2.620,,,
07/02/2018 10:50:58,19.33503333,-99.18213333,2.563,,,
07/02/2018 10:50:59,19.33503333,-99.18211667,2.506,,,
07/02/2018 10:51:00,19.33503333,-99.18211667,2.449,,,
07/02/2018 10:51:01,19.33503333,-99.1821,2.392,,,
07/02/2018 10:51:02,19.33503333,-99.1821,2.336,,,
07/02/2018 10:51:03,19.33503333,-99.18208333,2.279,,,
07/02/2018 10:51:04,19.33503333,-99.18206667,2.222,,,
07/02/2018 10:51:05,19.33503333,-99.18205,2.165,,,
07/02/2018 10:51:06,19.33503333,-99.18203333,2.109,,,
07/02/2018 10:51:07,19.33503333,-99.18201667,2.052,,,
07/02/2018 10:51:08,19.33503333,-99.18198333,1.995,,,
07/02/2018 10:51:09,19.33503333,-99.18196667,1.938,,,
07/02/2018 10:51:10,19.33503333,-99.18193333,1.881,,,
07/02/2018 10:51:11,19.33503333,-99.18191667,1.825,,,
07/02/2018 10:51:12,19.33501667,-99.1819,1.768,,,
07/02/2018 10:51:13,19.33501667,-99.18188333,1.711,,,
07/02/2018 10:51:14,19.33501667,-99.18186667,1.654,,,
07/02/2018 10:51:15,19.33501667,-99.18185,1.597,,,
07/02/2018 10:51:16,19.33501667,-99.18183333,1.541,,,
07/02/2018 10:51:17,19.33501667,-99.18181667,1.529,,,
07/02/2018 10:51:18,19.33501667,-99.1818,1.516,,,
07/02/2018 10:51:19,19.33501667,-99.1818,1.504,,,
07/02/2018 10:51:20,19.335,-99.18178333,1.580,,,
07/02/2018 10:51:21,19.335,-99.18178333,1.657,,,
07/02/2018 10:51:22,19.33498333,-99.18176667,1.734,,,
07/02/2018 10:51:23,19.33496667,-99.18176667,1.810,,,
07/02/2018 10:51:24,19.33496667,-99.18175,1.887,,,
07/02/2018 10:51:25,19.33495,-99.18175,1.964,,,
07/02/2018 10:51:26,19.33495,-99.18173333,2.040,,,
07/02/2018 10:51:27,19.33493333,-99.18171667,2.117,,,
07/02/2018 10:51:28,19.33493333,-99.18171667,2.193,,,
07/02/2018 10:51:29,19.33491667,-99.1817,2.270,,,
07/02/2018 10:51:30,19.33491667,-99.18168333,2.347,,,
07/02/2018 10:51:31,19.33491667,-99.18166667,2.423,,,
07/02/2018 10:51:32,19.33491667,-99.18165,2.500,,,
07/02/2018 10:51:33,19.3349,-99.18163333,2.577,,,
07/02/2018 10:51:34,19.3349,-99.18161667,2.653,,,
07/02/2018 10:51:35,19.3349,-99.18161667,2.730,,,
07/02/2018 10:51:36,19.3349,-99.1816,2.807,,,
07/02/2018 10:51:37,19.3349,-99.18158333,2.883,,,
07/02/2018 10:51:38,19.3349,-99.18155,2.960,,,
07/02/2018 10:51:39,19.3349,-99.18153333,3.036,,,
07/02/2018 10:51:40,19.3349,-99.18151667,3.113,,,
07/02/2018 10:51:41,19.3349,-99.1815,3.190,,,
07/02/2018 10:51:42,19.33491667,-99.18148333,3.266,,,
07/02/2018 10:51:43,19.33491667,-99.18146667,3.343,,,
07/02/2018 10:51:44,19.33491667,-99.18145,3.420,,,
07/02/2018 10:51:45,19.3349,-99.18143333,3.496,,,
07/02/2018 10:51:46,19.3349,-99.18141667,3.573,,,
07/02/2018 10:51:47,19.3349,-99.18141667,3.650,,,
07/02/2018 10:51:48,19.3349,-99.1814,3.726,,,
07/02/2018 10:51:49,19.3349,-99.18138333,3.726,,,
07/02/2018 10:51:50,19.33488333,-99.18138333,3.726,,,
07/02/2018 10:51:51,19.33488333,-99.18136667,3.726,,,
07/02/2018 10:51:52,19.33488333,-99.18135,3.726,,,
07/02/2018 10:51:53,19.33488333,-99.18133333,3.726,,,
07/02/2018 10:51:54,19.33486667,-99.18131667,3.726,,,
07/02/2018 10:51:55,19.33486667,-99.1813,3.726,,,
07/02/2018 10:51:56,19.33486667,-99.18128333,3.726,,,
07/02/2018 10:51:57,19.33485,-99.18126667,3.726,,,
07/02/2018 10:51:58,19.33485,-99.18125,3.726,,,
07/02/2018 10:51:59,19.33485,-99.18123333,3.726,,,
07/02/2018 10:52:00,19.33483333,-99.18123333,3.726,,,
07/02/2018 10:52:01,19.33483333,-99.18121667,3.726,,,
07/02/2018 10:52:02,19.33481667,-99.1812,3.726,,,
07/02/2018 10:52:03,19.33481667,-99.18118333,3.726,,,
07/02/2018 10:52:04,19.33481667,-99.18118333,3.726,,,
07/02/2018 10:52:05,19.3348,-99.18116667,3.726,,,
07/02/2018 10:52:06,19.3348,-99.18116667,3.726,,,
07/02/2018 10:52:07,19.3348,-99.18115,3.726,,,
07/02/2018 10:52:08,19.3348,-99.18115,3.726,,,
07/02/2018 10:52:09,19.3348,-99.18113333,3.726,,,
07/02/2018 10:52:10,19.33478333,-99.18111667,3.726,,,
07/02/2018 10:52:11,19.33478333,-99.1811,3.726,,,
07/02/2018 10:52:12,19.33478333,-99.18108333,3.726,,,
07/02/2018 10:52:13,19.33478333,-99.18106667,3.726,,,
07/02/2018 10:52:14,19.33478333,-99.18105,3.726,,,
07/02/2018 10:52:15,19.33476667,-99.18103333,3.726,,,
07/02/2018 10:52:16,19.33476667,-99.18101667,3.726,,,
07/02/2018 10:52:17,19.33476667,-99.181,3.726,,,
07/02/2018 10:52:18,19.33476667,-99.18098333,3.726,,,
07/02/2018 10:52:19,19.33475,-99.18096667,3.641,,,
07/02/2018 10:52:20,19.33475,-99.18095,3.556,,,
07/02/2018 10:52:21,19.33475,-99.18095,3.472,,,
07/02/2018 10:52:22,19.33473333,-99.18093333,3.387,,,
07/02/2018 10:52:23,19.33473333,-99.18091667,3.302,,,
07/02/2018 10:52:24,19.33471667,-99.1809,3.217,,,
07/02/2018 10:52:25,19.33471667,-99.18088333,3.132,,,
07/02/2018 10:52:26,19.33471667,-99.18086667,3.047,,,
07/02/2018 10:52:27,19.3347,-99.18085,2.963,,,
07/02/2018 10:52:28,19.3347,-99.18083333,2.878,,,
07/02/2018 10:52:29,19.3347,-99.18081667,2.793,,,
07/02/2018 10:52:30,19.3347,-99.1808,2.708,,,
07/02/2018 10:52:31,19.3347,-99.18078333,2.623,,,
07/02/2018 10:52:32,19.3347,-99.18075,2.538,,,
07/02/2018 10:52:33,19.3347,-99.18073333,2.454,,,
07/02/2018 10:52:34,19.3347,-99.18071667,2.369,,,
07/02/2018 10:52:35,19.3347,-99.1807,2.284,,,
07/02/2018 10:52:36,19.3347,-99.18068333,2.199,,,
07/02/2018 10:52:37,19.3347,-99.18066667,2.114,,,
07/02/2018 10:52:38,19.3347,-99.18065,2.029,,,
07/02/2018 10:52:39,19.3347,-99.18063333,1.945,,,
07/02/2018 10:52:40,19.3347,-99.18063333,1.860,,,
07/02/2018 10:52:41,19.3347,-99.18061667,1.775,,,
07/02/2018 10:52:42,19.3347,-99.1806,1.690,,,
07/02/2018 10:52:43,19.3347,-99.18058333,1.605,,,
07/02/2018 10:52:44,19.3347,-99.18056667,1.520,,,
07/02/2018 10:52:45,19.33468333,-99.18056667,1.520,,,
07/02/2018 10:52:46,19.33468333,-99.18055,1.520,,,
07/02/2018 10:52:47,19.33468333,-99.18053333,1.520,,,
07/02/2018 10:52:48,19.33468333,-99.18053333,1.520,,,
07/02/2018 10:52:49,19.33466667,-99.18051667,1.520,,,
07/02/2018 10:52:50,19.33466667,-99.1805,1.520,,,
07/02/2018 10:52:51,19.33465,-99.1805,1.520,,,
07/02/2018 10:52:52,19.33465,-99.18048333,1.520,,,
07/02/2018 10:52:53,19.33463333,-99.18046667,1.520,,,
07/02/2018 10:52:54,19.33463333,-99.18045,1.520,,,
07/02/2018 10:52:55,19.33463333,-99.18045,1.577,,,
07/02/2018 10:52:56,19.33461667,-99.18043333,1.633,,,
07/02/2018 10:52:57,19.33461667,-99.18041667,1.690,,,
07/02/2018 10:52:58,19.33461667,-99.1804,1.747,,,
07/02/2018 10:52:59,19.3346,-99.18038333,1.803,,,
07/02/2018 10:53:00,19.3346,-99.18038333,1.860,,,
07/02/2018 10:53:01,19.33458333,-99.18036667,1.916,,,
07/02/2018 10:53:02,19.33458333,-99.18035,1.973,,,
07/02/2018 10:53:03,19.33456667,-99.18033333,2.029,,,
07/02/2018 10:53:04,19.33456667,-99.18031667,2.086,,,
07/02/2018 10:53:05,19.33455,-99.1803,2.142,,,
07/02/2018 10:53:06,19.33455,-99.18028333,2.199,,,
07/02/2018 10:53:07,19.33455,-99.18028333,2.256,,,
07/02/2018 10:53:08,19.33455,-99.18026667,2.312,,,
07/02/2018 10:53:09,19.33453333,-99.18025,2.369,,,
07/02/2018 10:53:10,19.33453333,-99.18023333,2.425,,,
07/02/2018 10:53:11,19.33453333,-99.18021667,2.482,,,
07/02/2018 10:53:12,19.33453333,-99.1802,2.538,,,
07/02/2018 10:53:13,19.33453333,-99.18018333,2.595,,,
07/02/2018 10:53:14,19.33453333,-99.18016667,2.652,,,
07/02/2018 10:53:15,19.33453333,-99.18015,2.708,,,
07/02/2018 10:53:16,19.33451667,-99.18013333,2.765,,,
07/02/2018 10:53:17,19.33451667,-99.18011667,2.821,,,
07/02/2018 10:53:18,19.33451667,-99.1801,2.878,,,
07/02/2018 10:53:19,19.33451667,-99.18008333,2.878,,,
07/02/2018 10:53:20,19.3345,-99.18006667,2.878,,,
07/02/2018 10:53:21,19.3345,-99.18006667,2.878,,,
07/02/2018 10:53:22,19.3345,-99.18005,2.878,,,
07/02/2018 10:53:23,19.33448333,-99.18003333,2.878,,,
07/02/2018 10:53:24,19.33448333,-99.18001667,2.878,,,
07/02/2018 10:53:25,19.33448333,-99.18,2.878,,,
07/02/2018 10:53:26,19.33448333,-99.17998333,2.878,,,
07/02/2018 10:53:27,19.33448333,-99.17995,2.878,,,
07/02/2018 10:53:28,19.33446667,-99.17993333,2.878,,,
07/02/2018 10:53:29,19.33446667,-99.17991667,2.878,,,
07/02/2018 10:53:30,19.33446667,-99.1799,2.878,,,
07/02/2018 10:53:31,19.33446667,-99.1799,2.878,,,
07/02/2018 10:53:32,19.33446667,-99.17988333,2.878,,,
07/02/2018 10:53:33,19.33446667,-99.17986667,2.878,,,
07/02/2018 10:53:34,19.33446667,-99.17985,2.878,,,
07/02/2018 10:53:35,19.33446667,-99.17983333,2.878,,,
07/02/2018 10:53:36,19.33445,-99.17981667,2.878,,,
07/02/2018 10:53:37,19.33445,-99.1798,2.878,,,
07/02/2018 10:53:38,19.33443333,-99.17978333,2.878,,,
07/02/2018 10:53:39,19.33443333,-99.17976667,2.878,,,
07/02/2018 10:53:40,19.33441667,-99.17975,2.878,,,
07/02/2018 10:53:41,19.33441667,-99.17973333,2.878,,,
07/02/2018 10:53:42,19.33441667,-99.17971667,2.878,,,
07/02/2018 10:53:43,,,2.878,,,
07/02/2018 10:53:44,19.33441667,-99.1797,2.878,,,
07/02/2018 10:53:45,19.33441667,-99.17968333,2.878,,,
07/02/2018 10:53:46,19.3344,-99.17966667,2.878,,,
07/02/2018 10:53:47,19.3344,-99.17965,2.878,,,
07/02/2018 10:53:48,19.3344,-99.17963333,2.878,,,
07/02/2018 10:53:49,19.33438333,-99.17961667,2.906,,,
07/02/2018 10:53:50,19.33438333,-99.1796,2.934,,,
07/02/2018 10:53:51,19.33438333,-99.17958333,2.963,,,
07/02/2018 10:53:52,19.33438333,-99.17956667,2.991,,,
07/02/2018 10:53:53,19.33436667,-99.17956667,3.019,,,
07/02/2018 10:53:54,19.33436667,-99.17955,3.047,,,
07/02/2018 10:53:55,19.33435,-99.17953333,3.076,,,
07/02/2018 10:53:56,19.33435,-99.17951667,3.104,,,
07/02/2018 10:53:57,19.33433333,-99.1795,3.132,,,
07/02/2018 10:53:58,19.33433333,-99.17948333,3.161,,,
07/02/2018 10:53:59,19.33433333,-99.17948333,3.189,,,
07/02/2018 10:54:00,19.33431667,-99.17946667,3.217,,,
07/02/2018 10:54:01,19.33431667,-99.17945,3.245,,,
07/02/2018 10:54:02,19.3343,-99.17943333,3.274,,,
07/02/2018 10:54:03,19.3343,-99.17941667,3.302,,,
07/02/2018 10:54:04,19.3343,-99.1794,3.330,,,
07/02/2018 10:54:05,19.33428333,-99.17938333,3.359,,,
07/02/2018 10:54:06,19.33428333,-99.17938333,3.387,,,
07/02/2018 10:54:07,19.33426667,-99.17936667,3.415,,,
07/02/2018 10:54:08,19.33426667,-99.17935,3.443,,,
07/02/2018 10:54:09,19.33426667,-99.17933333,3.472,,,
07/02/2018 10:54:10,19.33426667,-99.17931667,3.500,,,
07/02/2018 10:54:11,19.33426667,-99.17931667,3.528,,,
07/02/2018 10:54:12,19.33425,-99.1793,3.556,,,
07/02/2018 10:54:13,19.33425,-99.17928333,3.585,,,
07/02/2018 10:54:14,19.33425,-99.17926667,3.613,,,
07/02/2018 10:54:15,19.33425,-99.17925,3.641,,,
07/02/2018 10:54:16,19.33425,-99.17923333,3.670,,,
07/02/2018 10:54:17,19.33425,-99.17921667,3.698,,,
07/02/2018 10:54:18,19.33425,-99.1792,3.726,,,
07/02/2018 10:54:19,19.33423333,-99.1792,3.698,,,
07/02/2018 10:54:20,19.33423333,-99.17918333,3.670,,,
07/02/2018 10:54:21,19.33423333,-99.17916667,3.641,,,
07/02/2018 10:54:22,19.33423333,-99.17915,3.613,,,
07/02/2018 10:54:23,19.33423333,-99.17913333,3.585,,,
07/02/2018 10:54:24,19.33421667,-99.17911667,3.556,,,
07/02/2018 10:54:25,19.33421667,-99.1791,3.528,,,
07/02/2018 10:54:26,19.33421667,-99.17908333,3.500,,,
07/02/2018 10:54:27,19.3342,-99.17908333,3.472,,,
07/02/2018 10:54:28,19.3342,-99.17906667,3.443,,,
07/02/2018 10:54:29,19.33418333,-99.17905,3.415,,,
07/02/2018 10:54:30,19.33418333,-99.17903333,3.387,,,
07/02/2018 10:54:31,19.33416667,-99.17903333,3.359,,,
07/02/2018 10:54:32,19.33416667,-99.17901667,3.330,,,
07/02/2018 10:54:33,19.33415,-99.179,3.302,,,
07/02/2018 10:54:34,19.33415,-99.17898333,3.274,,,
07/02/2018 10:54:35,19.33413333,-99.17896667,3.245,,,
07/02/2018 10:54:36,19.33411667,-99.17896667,3.217,,,
07/02/2018 10:54:37,19.33411667,-99.17895,3.189,,,
07/02/2018 10:54:38,19.3341,-99.17895,3.161,,,
07/02/2018 10:54:39,19.33408333,-99.17893333,3.132,,,
07/02/2018 10:54:40,19.33408333,-99.17893333,3.104,,,
07/02/2018 10:54:41,19.33406667,-99.17893333,3.076,,,
07/02/2018 10:54:42,19.33405,-99.17891667,3.047,,,
07/02/2018 10:54:43,19.33403333,-99.1789,3.019,,,
07/02/2018 10:54:44,19.33401667,-99.1789,2.991,,,
07/02/2018 10:54:45,19.334,-99.17888333,2.963,,,
07/02/2018 10:54:46,19.33398333,-99.17888333,2.934,,,
07/02/2018 10:54:47,19.33396667,-99.17886667,2.906,,,
07/02/2018 10:54:48,19.33395,-99.17886667,2.878,,,
07/02/2018 10:54:49,19.33393333,-99.17885,2.934,,,
07/02/2018 10:54:50,19.33391667,-99.17885,2.991,,,
07/02/2018 10:54:51,19.3339,-99.17883333,3.047,,,
07/02/2018 10:54:52,19.33388333,-99.17883333,3.104,,,
07/02/2018 10:54:53,19.33386667,-99.17881667,3.161,,,
07/02/2018 10:54:54,19.33385,-99.17881667,3.217,,,
07/02/2018 10:54:55,19.33383333,-99.17881667,3.274,,,
07/02/2018 10:54:56,19.33383333,-99.1788,3.330,,,
07/02/2018 10:54:57,19.33381667,-99.1788,3.387,,,
07/02/2018 10:54:58,19.3338,-99.1788,3.443,,,
07/02/2018 10:54:59,19.33378333,-99.1788,3.500,,,
07/02/2018 10:55:00,19.33376667,-99.1788,3.556,,,
07/02/2018 10:55:01,19.33375,-99.17878333,3.613,,,
07/02/2018 10:55:02,19.33373333,-99.17878333,3.670,,,
07/02/2018 10:55:03,19.33371667,-99.17878333,3.726,,,
07/02/2018 10:55:04,19.3337,-99.17878333,3.783,,,
07/02/2018 10:55:05,19.33368333,-99.17878333,3.839,,,
07/02/2018 10:55:06,19.33366667,-99.17878333,3.896,,,
07/02/2018 10:55:07,19.33365,-99.17878333,3.952,,,
07/02/2018 10:55:08,19.33363333,-99.17878333,4.009,,,
07/02/2018 10:55:09,19.33363333,-99.17878333,4.066,,,
07/02/2018 10:55:10,19.33361667,-99.1788,4.122,,,
07/02/2018 10:55:11,19.3336,-99.1788,4.179,,,
07/02/2018 10:55:12,19.33358333,-99.1788,4.235,,,
07/02/2018 10:55:13,19.33358333,-99.1788,4.292,,,
07/02/2018 10:55:14,19.33356667,-99.17881667,4.348,,,
07/02/2018 10:55:15,19.33355,-99.17881667,4.405,,,
07/02/2018 10:55:16,19.33353333,-99.17881667,4.461,,,
07/02/2018 10:55:17,19.33351667,-99.17881667,4.518,,,
07/02/2018 10:55:18,19.3335,-99.17881667,4.575,,,
07/02/2018 10:55:19,19.33348333,-99.17881667,4.518,,,
07/02/2018 10:55:20,19.33346667,-99.17881667,4.461,,,
07/02/2018 10:55:21,19.33345,-99.17881667,4.405,,,
