date,lat,lon,co
07/02/2018 14:19:50,19.33063333,-99.18683333,2.130
07/02/2018 14:19:51,19.33063333,-99.18683333,2.130
07/02/2018 14:19:52,19.33063333,-99.18683333,2.130
07/02/2018 14:19:53,19.33065,-99.18683333,2.130
07/02/2018 14:19:54,19.33065,-99.18683333,2.130
07/02/2018 14:19:55,19.33065,-99.18683333,2.130
07/02/2018 14:19:56,19.33065,-99.18683333,2.130
07/02/2018 14:19:57,19.33065,-99.18683333,2.130
07/02/2018 14:19:58,19.33065,-99.18683333,2.130
07/02/2018 14:19:59,19.33065,-99.18683333,2.137
07/02/2018 14:20:00,19.33065,-99.18683333,2.143
07/02/2018 14:20:01,19.33065,-99.18683333,2.150
07/02/2018 14:20:02,19.33065,-99.18683333,2.156
07/02/2018 14:20:03,19.33065,-99.18683333,2.163
07/02/2018 14:20:04,19.33065,-99.18683333,2.170
07/02/2018 14:20:05,19.33065,-99.18683333,2.176
07/02/2018 14:20:06,19.33063333,-99.18683333,2.183
07/02/2018 14:20:07,19.33063333,-99.18683333,2.189
07/02/2018 14:20:08,19.33063333,-99.18683333,2.196
07/02/2018 14:20:09,19.33063333,-99.18683333,2.202
07/02/2018 14:20:10,19.33063333,-99.18683333,2.209
07/02/2018 14:20:11,19.33063333,-99.18685,2.215
07/02/2018 14:20:12,19.33061667,-99.18685,2.222
07/02/2018 14:20:13,19.33061667,-99.18685,2.228
07/02/2018 14:20:14,19.33061667,-99.18685,2.235
07/02/2018 14:20:15,19.33061667,-99.18685,2.242
07/02/2018 14:20:16,19.3306,-99.18686667,2.248
07/02/2018 14:20:17,19.3306,-99.18686667,2.255
07/02/2018 14:20:18,19.3306,-99.18688333,2.261
07/02/2018 14:20:19,19.33058333,-99.1869,2.268
07/02/2018 14:20:20,19.33058333,-99.18691667,2.274
07/02/2018 14:20:21,19.33058333,-99.18693333,2.281
07/02/2018 14:20:22,19.33058333,-99.18695,2.287
